date,gross_return,net_return,cost,turnover,long_return,short_return,gross_exposure,net_exposure,long_names,short_names,benchmark_return
2017-01-09,0.003020238544,0.003020238544,0,0,0.001350862632,0.001669375912,1.01619496,-0.004840673224,8,8,-0.003300845811
2017-01-10,0.003674326644,0.003674326644,0,0,0.001775446598,0.001898880046,1.012817496,-0.001814953089,8,8,0
2017-01-11,0.002306664255,0.002306664255,0,0,0.00247718762,-0.0001705233644,1.008986716,0.001852566621,8,8,0.002826359955
2017-01-12,-0.002446383159,-0.002446383159,0,0,-0.004244400109,0.00179801695,1.009306296,0.004149659006,8,8,-0.002510206663
2017-01-13,0.0002489362304,0.0002489362304,0,0,0.00310363757,-0.002854701339,1.005724266,0.001707452931,8,8,0.002295556407
2017-01-17,-0.01053330754,-0.01053330754,0,0,-0.009738190824,-0.0007951167149,1.011430823,0.001955902267,8,8,-0.003523632813
2017-01-18,0.003792163831,0.003792163831,0,0,0.00392395219,-0.0001317883594,1.013159672,-0.008668715518,8,8,0.00220990131
2017-01-19,0.003197204558,0.003197204558,0,0,0.001570117755,0.001627086803,1.013372537,-0.004858128867,8,8,-0.00370435084
2017-01-20,-0.001174833054,-0.001174833054,0,0,0.001002200736,-0.00217703379,1.010086116,-0.001655630919,8,8,0.003674044639
2017-01-23,1.198782432e-05,1.198782432e-05,0,0,-5.550903553e-05,6.749685985e-05,1.014457169,-0.002833793206,8,8,-0.002602107193
2017-01-24,0.005975393083,0.005975393083,0,0,0.007767516807,-0.001792123724,1.014322003,-0.002821771555,8,8,0.006411687803
2017-01-25,0.0009175765767,0.0009175765767,0,0,0.004003164494,-0.003085587917,1.017799889,0.003134889332,8,8,0.008655526533
2017-01-26,0.004403384278,0.004403384278,0,0,0.002170953946,0.002232430332,1.02394909,0.00404875087,8,8,-0.001045285491
2017-01-27,0.0031593753,0.0031593753,0,0,0.004824392302,-0.001665017002,1.019398809,0.008415080315,8,8,-0.001569993833
2017-01-30,-0.005270845364,-0.005270845364,0,0,-0.005946711119,0.0006758657553,1.02265726,0.01153800273,8,8,-0.006201631492
2017-01-31,-0.007407358491,-0.007407358491,0,0,-0.005768354352,-0.001639004139,1.021418422,0.006300365623,8,8,-8.767923044e-05
2017-02-01,0.005415722828,0.004628616237,0.0007871065909,0.7871065909,0.003112710285,0.002303012543,1.024880731,-0.001115253954,8,8,0.0003952920068
2017-02-02,-0.001393962697,-0.001393962697,0,0,-0.0004367329936,-0.0009572297039,1,0,8,8,0.0006590267515
2017-02-03,0.008518485377,0.008518485377,0,0,0.009304317399,-0.0007858320213,1.001917132,-0.001395908542,8,8,0.006892974871
2017-02-06,-0.001141878388,-0.001141878388,0,0,0.0007247715114,-0.001866649899,1.003459328,0.00706241575,8,8,-0.001787876327
2017-02-07,0.0009938852917,0.0009938852917,0,0,0.0008054295372,0.0001884557546,1.00720085,0.005927305625,8,8,4.388494621e-05
2017-02-08,-0.005632402112,-0.005632402112,0,0,-0.001792699751,-0.003839702361,1.006817163,0.006914318876,8,8,0.001310144214
2017-02-09,-0.002688166513,-0.002688166513,0,0,0.002517441195,-0.005205607708,1.014578681,0.001289177933,8,8,0.005932765342
2017-02-10,-0.001009380733,-0.001009380733,0,0,0.0008151485431,-0.001824529276,1.025057254,-0.001402759431,8,8,0.003946244464
2017-02-13,-0.004592716895,-0.004592716895,0,0,-0.0003060326152,-0.00428668428,1.028735318,-0.002414577392,8,8,0.005442700335
2017-02-14,0.002147142224,0.002147142224,0,0,0.00346529323,-0.001318151006,1.037480825,-0.007039625293,8,8,0.003995015555
2017-02-15,-0.00106911923,-0.00106911923,0,0,0.002572561062,-0.003641680293,1.040031174,-0.00488200072,8,8,0.005220499081
2017-02-16,-0.0004342716099,-0.0004342716099,0,0,-0.003252011376,0.002817739766,1.047365174,-0.005957489216,8,8,-0.0008513217511
2017-02-17,-0.003817520763,-0.003817520763,0,0,-0.0005952021509,-0.003222318612,1.041747824,-0.006394537792,8,8,0.001576290942
2017-02-21,0.003154229204,0.003154229204,0,0,0.006689544374,-0.00353531517,1.048377142,-0.0102511927,8,8,0.00595524458
2017-02-22,-0.002537219674,-0.002537219674,0,0,-0.001662725966,-0.0008744937082,1.055273428,-0.007074648429,8,8,-0.0008880771096
2017-02-23,-0.003291889065,-0.003291889065,0,0,-0.005642037941,0.002350148876,1.057167461,-0.009636317558,8,8,0.0006772423256
2017-02-24,-0.005042486479,-0.005042486479,0,0,-0.002500827703,-0.002541658776,1.05264045,-0.0129709054,8,8,0.001268960593
2017-02-27,0.008878386645,0.008878386645,0,0,0.005432392467,0.003445994179,1.058016314,-0.01810468451,8,8,0.001562915741
2017-02-28,0.0003283712427,0.0003283712427,0,0,-0.0009079448347,0.001236316077,1.050674419,-0.009145104095,8,8,-0.002699261766
2017-03-01,0.004190380627,0.003492112833,0.0006982677943,0.6982677943,0.01107050499,-0.006880124364,1.048185964,-0.008813838641,8,8,0.01399733217
2017-03-02,-0.009537239225,-0.009537239225,0,0,-0.008938765468,-0.0005984737574,1,0,8,8,-0.006297141177
2017-03-03,0.003172297648,0.003172297648,0,0,0.001442106348,0.0017301913,1.001208473,-0.009629074007,8,8,0.0006292725202
2017-03-06,0.0005640468261,0.0005640468261,0,0,-0.000405241858,0.0009692886841,0.9977552115,-0.006436358315,8,8,-0.002977986488
2017-03-07,0.0009207331987,0.0009207331987,0,0,0.0001074385799,0.0008132946188,0.9958189925,-0.005869001098,8,8,-0.002986806841
2017-03-08,-0.003664765982,-0.003664765982,0,0,-0.002501527852,-0.00116323813,0.9941977456,-0.004943716055,8,8,-0.001856366016
2017-03-09,-0.002207481762,-0.002207481762,0,0,-0.001009404102,-0.00119807766,0.996511437,-0.008640146152,8,8,0.001268092128
2017-03-10,-0.002352891862,-0.002352891862,0,0,0.0004621154272,-0.002815007289,0.9989051756,-0.01087162683,8,8,0.003504119446
2017-03-13,0.002767560228,0.002767560228,0,0,0.003243238219,-0.0004756779908,1.004545886,-0.01325570794,8,8,0.000505049112
2017-03-14,-0.002557429091,-0.002557429091,0,0,-0.001192006839,-0.001365422253,1.00548207,-0.01045920124,8,8,-0.003826675067
2017-03-15,-0.001192837565,-0.001192837565,0,0,0.002940151295,-0.00413298886,1.008233972,-0.0130500048,8,8,0.008653358766
2017-03-16,0.001333509856,0.001333509856,0,0,0.0001055546235,0.001227955233,1.016519655,-0.01425985205,8,8,-0.001966683396
2017-03-17,0.0006430271777,0.0006430271777,0,0,-0.0008132082804,0.001456235458,1.014045016,-0.01290912774,8,8,-0.001756354759
2017-03-20,-8.317988517e-05,-8.317988517e-05,0,0,0.001178698061,-0.001261877946,1.011125391,-0.0122582182,8,8,-0.001096796863
2017-03-21,-0.01239318959,-0.01239318959,0,0,-0.01448756036,0.002094370764,1.013650282,-0.01234242473,8,8,-0.01283966896
2017-03-22,0.004883954445,0.004883954445,0,0,0.000953875162,0.003930079283,1.009580271,-0.02504601432,8,8,0.002353108477
2017-03-23,-0.00135027526,-0.00135027526,0,0,-0.001226072464,-0.0001242027967,1.001711752,-0.02006406788,8,8,-0.001066974266
2017-03-24,-0.001441450592,-0.001441450592,0,0,-0.001170475862,-0.0002709747299,1.001962808,-0.0214432975,8,8,-0.0007265496453
2017-03-27,-0.0007668682472,-0.0007668682472,0,0,-7.211749071e-05,-0.0006947507565,1.002508373,-0.02291778294,8,8,-0.001026192231
2017-03-28,0.002771676714,0.002771676714,0,0,0.004842455577,-0.002070778863,1.003900866,-0.02370282813,8,8,0.007276964141
2017-03-29,-0.001427026415,-0.001427026415,0,0,-0.001101110909,-0.0003259155058,1.008020195,-0.02087329739,8,8,0.0009348834556
2017-03-30,0.005538274028,0.005538274028,0,0,0.005461673195,7.660083306e-05,1.008684418,-0.02233219243,8,8,0.003183799064
2017-03-31,-0.002344558607,-0.002344558607,0,0,-0.003340323426,0.0009957648194,1.008484229,-0.01670142135,8,8,-0.002327391015
2017-04-03,-0.000333447115,-0.001113866101,0.0007804189858,0.7804189858,-0.0009353310553,0.0006018839403,1.006507957,-0.01909073932,8,8,-0.001739362625
2017-04-04,-0.007450067129,-0.007450067129,0,0,-0.004585456478,-0.002864610651,1,0,8,8,0.0006374481563
2017-04-05,-0.003511234066,-0.003511234066,0,0,-0.00446164225,0.000950408184,1.005772225,-0.007505987238,8,8,-0.002972588311
2017-04-06,0.001458085687,0.001458085687,0,0,0.001539175463,-8.108977628e-05,1.00388505,-0.01105604165,8,8,0.002811402207
2017-04-07,-0.0005494904578,-0.0005494904578,0,0,-0.0005913892231,4.189876534e-05,1.004041337,-0.0095839817,8,8,-0.001019530078
2017-04-10,-0.004557600458,-0.004557600458,0,0,-0.002240374887,-0.002317225572,1.003959715,-0.01013904347,8,8,0.0005953453401
2017-04-11,0.0009603265554,0.0009603265554,0,0,-0.000236074353,0.001196400908,1.008633514,-0.01476393203,8,8,-0.00118998223
2017-04-12,-0.005933956674,-0.005933956674,0,0,-0.006005496317,7.153964343e-05,1.006234725,-0.01379036222,8,8,-0.004381776069
2017-04-13,-0.0001909838359,-0.0001909838359,0,0,-0.003965934734,0.003774950898,1.006128009,-0.01984206082,8,8,-0.006494922633
2017-04-17,0.006506831827,0.006506831827,0,0,0.009915986229,-0.003409154402,0.9985778357,-0.02003687138,8,8,0.008859891522
2017-04-18,-0.006990417696,-0.006990417696,0,0,-0.006726347554,-0.0002640701423,1.00536126,-0.013442571,8,8,-0.002984270213
2017-04-19,-0.0006015484528,-0.0006015484528,0,0,-0.002025809938,0.001424261486,1.005930859,-0.02057682933,8,8,-0.001838512492
2017-04-20,0.006804336022,0.006804336022,0,0,0.009652487246,-0.002848151224,1.003084191,-0.02119112527,8,8,0.008139209826
2017-04-21,-0.0008017006741,-0.0008017006741,0,0,-0.001195135393,0.0003934347192,1.008721152,-0.01428955829,8,8,-0.003187029389
2017-04-24,0.004884138119,0.004884138119,0,0,0.009905750264,-0.005021612144,1.007940649,-0.01510336735,8,8,0.01099797017
2017-04-25,0.00632692089,0.00632692089,0,0,0.00827978467,-0.00195286378,1.017896464,-0.01016955969,8,8,0.005818532973
2017-04-26,-0.002901295895,-0.002901295895,0,0,-0.002664480539,-0.0002368153553,1.021665118,-0.003818479586,8,8,-0.0006288436524
2017-04-27,-9.57546958e-05,-9.57546958e-05,0,0,0.001637152814,-0.00173290751,1.022203167,-0.006739328266,8,8,0.0008391831329
2017-04-28,-0.003827653362,-0.003827653362,0,0,-0.003925955737,9.83023751e-05,1.02567144,-0.006835737516,8,8,-0.002179676987
2017-05-01,0.001514459247,0.0008588968666,0.0006555623807,0.6555623807,0.003033070473,-0.001518611226,1.025572719,-0.01070436347,8,8,0.002520340493
2017-05-02,-0.002360162674,-0.002360162674,0,0,-0.00123089335,-0.001129269323,1,0,8,8,0.0003773371807
2017-05-03,-0.00154261047,-0.00154261047,0,0,-0.0001119474949,-0.001430662975,1.002263882,-0.00236574622,8,8,-0.001214707806
2017-05-04,-0.004944145036,-0.004944145036,0,0,-0.003658971197,-0.001285173839,1.005133126,-0.003914395076,8,8,0.001173870159
2017-05-05,0.002800320628,0.002800320628,0,0,0.004821033266,-0.002020712638,1.00774175,-0.008902555639,8,8,0.003936883657
2017-05-08,-0.0004216283968,-0.0004216283968,0,0,0.0009712296616,-0.001392858058,1.011750271,-0.006085194515,8,8,-0.0001664847871
2017-05-09,0.006104013034,0.006104013034,0,0,0.003975297008,0.002128716026,1.014542118,-0.00650956753,8,8,-0.0009183952523
2017-05-10,0.01212110124,0.01212110124,0,0,0.01247743747,-0.0003563362339,1.010222289,-0.0004030940052,8,8,0.001796259957
2017-05-11,0.002774836055,0.002774836055,0,0,0.002929604434,-0.0001547683788,1.010804005,0.01157767308,8,8,-0.002043030587
2017-05-12,0.002094175393,0.002094175393,0,0,0.00227335898,-0.0001791835871,1.011082789,0.01431279348,8,8,-0.001670979291
2017-05-15,0.001077274645,0.001077274645,0,0,0.003474418485,-0.00239714384,1.011417247,0.01637268161,8,8,0.0055236901
2017-05-16,0.003099565101,0.003099565101,0,0,0.002260329072,0.0008392360293,1.016194089,0.01743117809,8,8,-0.0009156556486
2017-05-17,-0.019161184,-0.019161184,0,0,-0.0226937791,0.0035325951,1.014470764,0.02046730345,8,8,-0.01774400738
2017-05-18,0.005311563065,0.005311563065,0,0,0.007432812077,-0.002121249012,1.007550245,0.001331635152,8,8,0.004028532565
2017-05-19,0.0006302177763,0.0006302177763,0,0,0.00319893043,-0.002568712654,1.011730436,0.006608098883,8,8,0.006504255984
2017-05-22,0.002182109704,0.002182109704,0,0,0.004280087195,-0.002097977491,1.016857238,0.007233757816,8,8,0.005077419431
2017-05-23,-0.001733827165,-0.001733827165,0,0,-0.000319936746,-0.001413890419,1.021007352,0.009395365801,8,8,0.002212625829
2017-05-24,0.001239980582,0.001239980582,0,0,0.004424858592,-0.00318487801,1.023876531,0.007674845491,8,8,0.002332753152
2017-05-25,-0.00136427976,-0.00136427976,0,0,0.001369009947,-0.002733289707,1.030208829,0.008903785553,8,8,0.00477958941
2017-05-26,0.003753346329,0.003753346329,0,0,0.003777640641,-2.429431162e-05,1.035724146,0.00754980584,8,8,-0.0002065881102
2017-05-30,-6.571399193e-05,-6.571399193e-05,0,0,0.000298114124,-0.000363828116,1.035638969,0.01126088616,8,8,-0.0008689295817
2017-05-31,-0.003813182294,-0.003813182294,0,0,-0.003727290783,-8.589151084e-05,1.036369015,0.0111959079,8,8,-0.000248669356
2017-06-01,-0.002975294604,-0.004021222838,0.001045928234,1.045928234,0.0008509124773,-0.003826207081,1.036680668,0.007410985043,8,8,0.007952164692
2017-06-02,0.01200647441,0.01200647441,0,0,0.01041660273,0.001589871677,1,0,8,8,0.003328552368
2017-06-05,-0.0001339141948,-0.0001339141948,0,0,6.403892872e-06,-0.0001403180877,0.9968579812,0.01186402925,8,8,-0.0007369113163
2017-06-06,-0.001473779233,-0.001473779233,0,0,-0.0001322345207,-0.001341544712,0.9971382342,0.01173168609,8,8,-0.003197179812
2017-06-07,0.00656015705,0.00656015705,0,0,0.003154677724,0.003405479326,0.9998210599,0.01027304706,8,8,0.001850311887
2017-06-08,0.005286189094,0.005286189094,0,0,0.002820825071,0.002465364023,0.9930556572,0.01672349535,8,8,0.0004924231564
2017-06-09,-0.02377813599,-0.02377813599,0,0,-0.01661650784,-0.007161628149,0.9881873729,0.02189394889,8,8,-0.001517647913
2017-06-12,-0.009556194647,-0.009556194647,0,0,-0.005541436189,-0.004014758458,1.002571781,-0.001930080822,8,8,-0.0002056225929
2017-06-13,0.006232327942,0.006232327942,0,0,0.007332369532,-0.00110004159,1.010703584,-0.01159709961,8,8,0.004889996111
2017-06-14,0.001273390828,0.001273390828,0,0,-0.0009518683032,0.002225259131,1.012823745,-0.005331543739,8,8,-0.00126730131
2017-06-15,-0.003184464646,-0.003184464646,0,0,-0.002174604476,-0.001009860171,1.008362578,-0.004052991868,8,8,-0.001924708823
2017-06-16,-0.003234192538,-0.003234192538,0,0,0.0005237949508,-0.003757987489,1.010415466,-0.007260577567,8,8,0.000218924864
2017-06-19,0.005565407357,0.005565407357,0,0,0.006515239031,-0.0009498316735,1.017989623,-0.01052882234,8,8,0.008324921344
2017-06-20,0.0006645550731,0.0006645550731,0,0,-0.001349557915,0.002014112988,1.019779207,-0.004935944445,8,8,-0.0067440196
2017-06-21,0.01043867773,0.01043867773,0,0,0.006700463315,0.003738214414,1.015740521,-0.004268552684,8,8,-0.0002470808339
2017-06-22,0.0004041542999,0.0004041542999,0,0,0.0002762907829,0.000127863517,1.008178717,0.006106382487,8,8,-0.0004526598972
2017-06-23,0.002572782031,0.002572782031,0,0,0.004450125077,-0.001877343046,1.007919789,0.006507906588,8,8,0.001194192572
2017-06-26,-0.00352276367,-0.00352276367,0,0,-0.004286409072,0.0007636454025,1.011644516,0.009057385939,8,8,0.0006581960244
2017-06-27,-0.008709870105,-0.008709870105,0,0,-0.01178397618,0.003074106074,1.010152992,0.005554188362,8,8,-0.008056316932
2017-06-28,0.006478036864,0.006478036864,0,0,0.007705554025,-0.001227517161,1.004039967,-0.00318340882,8,8,0.008950357095
2017-06-29,-0.005865152289,-0.005865152289,0,0,-0.009588487231,0.003723334942,1.006453198,0.003273422691,8,8,-0.008789049333
2017-06-30,-0.0007948045307,-0.0007948045307,0,0,-0.0005676910095,-0.0002271135211,0.9990006666,-0.002607020169,8,8,0.001864761271
2017-07-03,-0.01310017953,-0.01375830846,0.0006581289386,0.6581289386,-0.007020332567,-0.006079846959,0.9994544601,-0.003404530636,8,8,0.001695527741
2017-07-05,0.005800280888,0.005800280888,0,0,0.001098393519,0.004701887369,1,0,8,8,0.002311820299
2017-07-06,-0.0005154482676,-0.0005154482676,0,0,-0.005177137369,0.004661689101,0.9906504552,0.005766831645,8,8,-0.009144233899
2017-07-07,0.006603699998,0.006603699998,0,0,0.007731420041,-0.001127720043,0.9813174472,0.00525409159,8,8,0.00648520093
2017-07-10,0.004878182838,0.004878182838,0,0,0.005424575337,-0.0005463924996,0.9836806553,0.01178,8,8,0.001073793578
2017-07-11,0.003408972839,0.003408972839,0,0,0.002903936641,0.0005050361983,0.9848473577,0.01657731566,8,8,-0.0007426928814
2017-07-12,0.008005068806,0.008005068806,0,0,0.008886294881,-0.0008812260745,0.9838921963,0.01991838726,8,8,0.007515015497
2017-07-13,-0.002864136293,-0.002864136293,0,0,-0.001373056488,-0.001491079805,0.985768572,0.02770170204,8,8,0.001679811411
2017-07-14,0.003803273897,0.003803273897,0,0,0.004458336494,-0.000655062597,0.9887184197,0.02490890825,8,8,0.004664367321
2017-07-17,0.0006656080014,0.0006656080014,0,0,-0.00125784256,0.001923450562,0.9900663253,0.0286033956,8,8,-0.0001221860391
2017-07-18,0.01661432793,0.01661432793,0,0,0.01412821347,0.002486114462,0.9862285906,0.02924953488,8,8,0.0005294898685
2017-07-19,-0.0003249864767,-0.0003249864767,0,0,0.002218267768,-0.002543254244,0.9815626852,0.04511431872,8,8,0.005413947008
2017-07-20,0.000811435925,0.000811435925,0,0,0.00153873182,-0.0007272958952,0.9866448535,0.0448038929,8,8,0.0004453979185
2017-07-21,0.002664670527,0.002664670527,0,0,0.0006470884087,0.002017582118,0.988109094,0.04557834492,8,8,-0.0008903282051
2017-07-24,0.006423706083,0.006423706083,0,0,0.004307887991,0.002115818092,0.9841162547,0.04811480535,8,8,-0.0002430654867
2017-07-25,-0.005197708676,-0.005197708676,0,0,-0.0004095207431,-0.004788187932,0.9800130091,0.05419040817,8,8,0.002430961297
2017-07-26,0.006236857374,0.006236857374,0,0,0.004488433963,0.001748423411,0.9895349909,0.04924867979,8,8,4.030423453e-05
2017-07-27,-0.006586269058,-0.006586269058,0,0,-0.0073201301,0.0007338610415,0.9861246824,0.0551416267,8,8,-0.0009295853798
2017-07-28,-0.00364198999,-0.00364198999,0,0,-0.0004428524716,-0.003199137519,0.984555237,0.04887727654,8,8,-0.00117298812
2017-07-31,-0.01009581063,-0.01009581063,0,0,-0.007500867319,-0.002594943316,0.9909204444,0.04540063521,8,8,-0.0005671312863
2017-08-01,-7.330902874e-05,-0.0009891103268,0.000915801298,0.915801298,0.001946215627,-0.002019524656,0.9960706611,0.03566489055,8,8,0.0022290463
2017-08-02,0.003922928505,0.003922928505,0,0,0.004506527857,-0.0005835993516,1,0,8,8,0.000484982095
2017-08-03,0.006311372247,0.006311372247,0,0,0.004689292531,0.001622079716,1.001162638,0.003907599273,8,8,-0.001939626577
2017-08-04,2.720043644e-05,2.720043644e-05,0,0,0.001646109856,-0.001618909419,0.9979315332,0.01015488029,8,8,0.001821973776
2017-08-07,0.004032180553,0.004032180553,0,0,0.003820944753,0.0002112358,1.00116932,0.01018180378,8,8,0.001859320894
2017-08-08,9.233975667e-05,9.233975667e-05,0,0,0.0007755444015,-0.0006832046448,1.000743849,0.01415690115,8,8,-0.002461036075
2017-08-09,0.001536895284,0.001536895284,0,0,0.0004367625104,0.001100132773,1.002110064,0.01424792526,8,8,-4.047232481e-05
2017-08-10,-0.004710858686,-0.004710858686,0,0,-0.01010516895,0.005394310262,0.9999099366,0.01576059815,8,8,-0.01411547207
2017-08-11,0.001275457484,0.001275457484,0,0,-0.0001464189956,0.00142187648,0.9890698256,0.0111020396,8,8,0.001477132003
2017-08-14,0.007169056716,0.007169056716,0,0,0.009409293744,-0.002240237028,0.9862436183,0.01236173023,8,8,0.00991330577
2017-08-15,0.001387286994,0.001387286994,0,0,0.0006265915187,0.0007606954752,0.9907901185,0.01939176627,8,8,-0.0001220563866
2017-08-16,0.00204307691,0.00204307691,0,0,0.0004464412693,0.001596635641,0.9892835943,0.02075026669,8,8,0.001744608067
2017-08-17,-0.002127002178,-0.002127002178,0,0,-0.00847015549,0.006343153312,0.9861186836,0.02274686999,8,8,-0.01559108717
2017-08-18,0.0005643588118,0.0005643588118,0,0,-0.0009227313201,0.001487090132,0.9733757471,0.02066381981,8,8,-0.00156295861
2017-08-21,0.001270085296,0.001270085296,0,0,-0.00109500171,0.002365087005,0.9704182616,0.02121620507,8,8,0.0007827388046
2017-08-22,0.003084899433,0.003084899433,0,0,0.007175864738,-0.004090965305,0.9657316114,0.02245776708,8,8,0.01045683248
2017-08-23,0.003357648417,0.003357648417,0,0,0.001804526569,0.001553121849,0.9739937686,0.02546411229,8,8,-0.00358525697
2017-08-24,0.0002564340461,0.0002564340461,0,0,5.94817501e-05,0.000196952296,0.9709849472,0.02872531121,8,8,-0.002330596871
2017-08-25,-0.002831610904,-0.002831610904,0,0,-0.001118785255,-0.001712825649,0.9705985822,0.02897431526,8,8,0.002336041242
2017-08-28,0.003804185184,0.003804185184,0,0,0.002162463871,0.001641721313,0.9739504713,0.02621694053,8,8,4.070378641e-05
2017-08-29,0.003057186324,0.003057186324,0,0,0.002424986724,0.0006321996002,0.9707781939,0.0299073526,8,8,0.001145187081
2017-08-30,0.002323502938,0.002323502938,0,0,0.003137001201,-0.0008134982626,0.9696067126,0.03286406735,8,8,0.004737557172
2017-08-31,0.004299604113,0.004299604113,0,0,0.004555282248,-0.0002556781351,0.9713003928,0.03510600139,8,8,0.006015985727
2017-09-01,-0.002242570862,-0.003130206175,0.000887635313,0.887635313,0.0008139366367,-0.003056507498,0.9719324285,0.03923690236,8,8,0.001414221768
2017-09-05,0.0007280138364,0.0007280138364,0,0,-0.004688503471,0.005416517307,1,0,8,8,-0.007182326508
2017-09-06,-0.00459477624,-0.00459477624,0,0,-0.0006067360098,-0.00398804023,0.9891748462,0.0007274842178,8,8,0.003413901221
2017-09-07,0.008430996735,0.008430996735,0,0,0.003887342013,0.004543654722,0.9971377754,-0.003885143387,8,8,-0.0001213807023
2017-09-08,-0.001820257828,-0.001820257828,0,0,-0.003513512354,0.001693254527,0.9881503702,0.004507847699,8,8,-0.001174627088
2017-09-11,0.00412340462,0.00412340462,0,0,0.01067325058,-0.006549845963,0.9847360768,0.002692490899,8,8,0.010665956
2017-09-12,-0.006088735361,-0.006088735361,0,0,-8.936608431e-05,-0.005999369277,0.9978446561,0.006787906235,8,8,0.003370466728
2017-09-13,-0.002285645291,-0.002285645291,0,0,0.0002757106625,-0.002561355953,1.009903696,0.0007034540193,8,8,0.0004797574715
2017-09-14,-0.0008773116394,-0.0008773116394,0,0,0.001319767183,-0.002197078822,1.015060831,-0.001585815884,8,8,-0.0003196615504
2017-09-15,0.004500202115,0.004500202115,0,0,0.005703455754,-0.001203253639,1.019472072,-0.002465290351,8,8,0.001346377449
2017-09-18,0.003946487062,0.003946487062,0,0,0.006629858848,-0.002683371786,1.021780562,0.002025795276,8,8,0.002126952546
2017-09-19,-0.001595621289,-0.001595621289,0,0,0.0004216770315,-0.00201729832,1.027040591,0.005948805454,8,8,0.001000950791
2017-09-20,-0.00521859063,-0.00521859063,0,0,-0.001822794032,-0.003395796598,1.031124851,0.0043601413,8,8,0.0003599903471
2017-09-21,-0.003880297205,-0.003880297205,0,0,-0.002866568635,-0.00101372857,1.038115352,-0.0008629527274,8,8,-0.002679429488
2017-09-22,-0.005773605816,-0.005773605816,0,0,-0.004544875984,-0.001228729833,1.040299182,-0.004761726848,8,8,0.0002005531849
2017-09-25,-0.01460778684,-0.01460778684,0,0,-0.01331233938,-0.001295447464,1.043004935,-0.01059651275,8,8,-0.002044559963
2017-09-26,0.002344641074,0.002344641074,0,0,0.000325183576,0.002019457498,1.046271758,-0.02557793664,8,8,0.0006024905986
2017-09-27,0.0003808519819,0.0003808519819,0,0,0.004012766116,-0.003631914134,1.042134054,-0.02317894925,8,8,0.003894508047
2017-09-28,0.002234016434,0.002234016434,0,0,0.001316357944,0.0009176584895,1.049379076,-0.02278941787,8,8,0.001199653721
2017-09-29,0.001801219036,0.001801219036,0,0,0.00280318285,-0.001001963815,1.047437783,-0.02050958269,8,8,0.00351502826
2017-10-02,-0.006167398768,-0.006727607565,0.0005602087969,0.5602087969,-0.001857141182,-0.004310257586,1.049352815,-0.01867472638,8,8,0.004338759071
2017-10-03,0.002932374703,0.002932374703,0,0,0.002186779615,0.0007455950876,1,0,8,8,0.002140171506
2017-10-04,0.003292336914,0.003292336914,0,0,0.00333340713,-4.10702164e-05,0.9985131698,0.002923801023,8,8,0.001186391239
2017-10-05,-0.0012120758,-0.0012120758,0,0,0.001121884125,-0.002333959925,0.9985999197,0.006195739475,8,8,0.005925271946
2017-10-06,0.00194957929,0.00194957929,0,0,0.00126302199,0.0006865573002,1.003271805,0.004989711583,8,8,-0.001138903175
2017-10-09,0.0006983642581,0.0006983642581,0,0,-0.001252984387,0.001951348645,1.001894996,0.0069257885,8,8,-0.001651170376
2017-10-10,0.00393891399,0.00393891399,0,0,0.00460824277,-0.0006693287801,0.9979937001,0.007618832038,8,8,0.002638179556
2017-10-11,0.003821400069,0.003821400069,0,0,0.002806775885,0.001014624184,0.9993349771,0.01151239968,8,8,0.001571195499
2017-10-12,0.00337412759,0.00337412759,0,0,0.0008722264336,0.002501901157,0.9973159854,0.01527542623,8,8,-0.00149008867
2017-10-13,0.002201004494,0.002201004494,0,0,0.002088193292,0.0001128112015,0.9923380355,0.01858683945,8,8,0.001217203277
2017-10-16,-0.000923436128,-0.000923436128,0,0,0.001144283588,-0.002067719716,0.9921297356,0.02074219029,8,8,0.001333650455
2017-10-17,0.004900351473,0.004900351473,0,0,0.004658840646,0.0002415108262,0.996261723,0.01983707243,8,8,0.000705113896
2017-10-18,0.0006316555668,0.0006316555668,0,0,0.001817648284,-0.001185992717,0.9957992863,0.02461679297,8,8,0.0009786272085
2017-10-19,-0.003412073757,-0.003412073757,0,0,-0.001738546071,-0.001673527686,0.9981724261,0.02523251028,8,8,0.0002738788881
2017-10-20,-0.002504009919,-0.002504009919,0,0,0.001653353777,-0.004157363696,1.001524684,0.02189514437,8,8,0.005160407833
2017-10-23,-0.00394425135,-0.00394425135,0,0,-0.004523815104,0.0005795637534,1.009864111,0.01943981193,8,8,-0.003889607312
2017-10-24,0.00444670933,0.00444670933,0,0,0.005597925662,-0.001151216332,1.008739454,0.01555692099,8,8,0.001756936256
2017-10-25,-0.005056164613,-0.005056164613,0,0,-0.007170037311,0.002113872698,1.010993004,0.01991507378,8,8,-0.004949905815
2017-10-26,-0.002061665604,-0.002061665604,0,0,0.001489930116,-0.003551595721,1.006799639,0.01493442005,8,8,0.001292663189
2017-10-27,0.01103795955,0.01103795955,0,0,0.006214605883,0.004823353666,1.013931552,0.01289934859,8,8,0.008176252101
2017-10-30,0.006302313954,0.006302313954,0,0,0.0004006751018,0.005901638852,1.004238066,0.0236759737,8,8,-0.003725248391
2017-10-31,0.002959809983,0.002959809983,0,0,0.002866470504,9.333947916e-05,0.9924821676,0.02979053832,8,8,0.001558024753
2017-11-01,-0.00577507126,-0.006678206458,0.0009031351981,0.9031351981,-0.001544462765,-0.004230608495,0.9923182252,0.03265369956,8,8,0.001322240544
